Contig,accession
A_C_D_contig_24301,TIGR00663
A_C_D_contig_17237,TIGR00663
A_C_D_contig_721,TIGR00663
A_C_D_contig_24289,TIGR00663
A_C_D_contig_11204,TIGR00663
A_C_D_contig_9204,TIGR00663
A_C_D_contig_3044,TIGR00663
A_C_D_contig_62831,TIGR00663
A_C_D_contig_70824,TIGR00663
A_C_D_contig_973,TIGR00663
A_C_D_contig_25359,TIGR00663
A_C_D_contig_42106,TIGR00663
A_C_D_contig_75991,TIGR00663
A_C_D_contig_66875,TIGR00663
A_C_D_contig_23988,TIGR00663
A_C_D_contig_15771,TIGR00663
A_C_D_contig_58054,TIGR00663
A_C_D_contig_31089,TIGR00663
A_C_D_contig_75074,TIGR00663
A_C_D_contig_38269,TIGR00663
A_C_D_contig_5670,TIGR00663
A_C_D_contig_73684,TIGR00663
A_C_D_contig_37579,TIGR00663
A_C_D_contig_55497,TIGR00663
A_C_D_contig_29475,TIGR00663
A_C_D_contig_50811,TIGR00663
A_C_D_contig_64040,TIGR00663
A_C_D_contig_4330,TIGR00663
A_C_D_contig_45071,TIGR00663
A_C_D_contig_54741,TIGR00663
A_C_D_contig_80844,TIGR00663
A_C_D_contig_78199,TIGR00663
A_C_D_contig_49634,TIGR00663
A_C_D_contig_14501,TIGR00663
A_C_D_contig_67946,TIGR00663
A_C_D_contig_67950,TIGR00663
A_C_D_contig_78842,TIGR00663
A_C_D_contig_9680,TIGR00663
A_C_D_contig_75756,TIGR00663
A_C_D_contig_22895,TIGR00663
A_C_D_contig_41191,TIGR00663
A_C_D_contig_240,TIGR00810
A_C_D_contig_31572,TIGR00810
A_C_D_contig_73837,TIGR00810
A_C_D_contig_23084,TIGR00810
A_C_D_contig_71903,TIGR00810
A_C_D_contig_35670,TIGR00810
A_C_D_contig_5813,TIGR00810
A_C_D_contig_83173,TIGR00810
A_C_D_contig_58844,TIGR00810
A_C_D_contig_4164,TIGR00810
A_C_D_contig_529,TIGR00810
A_C_D_contig_23337,TIGR00810
A_C_D_contig_7427,TIGR00810
A_C_D_contig_1144,TIGR00810
A_C_D_contig_72190,TIGR00810
A_C_D_contig_14369,TIGR00810
A_C_D_contig_49848,TIGR00810
A_C_D_contig_41212,TIGR00810
A_C_D_contig_8823,TIGR00810
A_C_D_contig_51401,TIGR00810
A_C_D_contig_75757,TIGR00810
A_C_D_contig_44160,TIGR00810
A_C_D_contig_43818,TIGR00810
A_C_D_contig_40304,TIGR00810
A_C_D_contig_5217,TIGR00810
A_C_D_contig_78846,TIGR00810
A_C_D_contig_51273,TIGR00810
A_C_D_contig_69872,TIGR00810
A_C_D_contig_27222,TIGR00810
A_C_D_contig_62291,TIGR00810
A_C_D_contig_50493,TIGR00810
A_C_D_contig_2334,TIGR00810
A_C_D_contig_30951,TIGR00810
A_C_D_contig_62654,TIGR00810
A_C_D_contig_3109,TIGR00810
A_C_D_contig_39124,TIGR00810
A_C_D_contig_45725,TIGR00810
A_C_D_contig_82255,TIGR00810
A_C_D_contig_11660,TIGR00810
A_C_D_contig_4394,TIGR00810
A_C_D_contig_6956,TIGR00810
A_C_D_contig_62371,TIGR00810
A_C_D_contig_29318,TIGR00810
A_C_D_contig_14814,TIGR00810
A_C_D_contig_80594,TIGR00810
A_C_D_contig_39317,TIGR00810
A_C_D_contig_8124,TIGR00810
A_C_D_contig_28764,TIGR00810
A_C_D_contig_81244,TIGR00810
A_C_D_contig_53961,TIGR00810
A_C_D_contig_9245,TIGR00810
A_C_D_contig_33306,TIGR00810
A_C_D_contig_6931,TIGR00810
A_C_D_contig_39898,TIGR00810
A_C_D_contig_36712,TIGR00810
A_C_D_contig_15384,TIGR00810
A_C_D_contig_69670,TIGR00810
A_C_D_contig_21999,TIGR00810
A_C_D_contig_7308,TIGR00810
A_C_D_contig_13204,TIGR00810
A_C_D_contig_25444,TIGR00810
A_C_D_contig_9596,TIGR00810
A_C_D_contig_44518,TIGR00810
A_C_D_contig_50214,TIGR00810
A_C_D_contig_1377,TIGR00810
A_C_D_contig_8773,TIGR00810
A_C_D_contig_11793,TIGR00810
A_C_D_contig_34680,TIGR00810
A_C_D_contig_9125,TIGR00810
A_C_D_contig_291,TIGR00810
A_C_D_contig_50212,TIGR00810
A_C_D_contig_37061,TIGR00810
A_C_D_contig_6916,TIGR00810
A_C_D_contig_37955,TIGR00810
A_C_D_contig_1323,TIGR00810
A_C_D_contig_28387,TIGR00810
A_C_D_contig_70894,TIGR00810
A_C_D_contig_7316,TIGR00810
A_C_D_contig_64553,TIGR00810
A_C_D_contig_53463,TIGR00810
A_C_D_contig_39384,TIGR00810
A_C_D_contig_10980,TIGR00810
A_C_D_contig_18919,TIGR00810
A_C_D_contig_67866,TIGR00810
A_C_D_contig_74431,TIGR00810
A_C_D_contig_59025,TIGR00810
A_C_D_contig_65789,TIGR00810
A_C_D_contig_42891,TIGR00810
A_C_D_contig_76303,TIGR00810
A_C_D_contig_57770,TIGR00855
A_C_D_contig_18481,TIGR00855
A_C_D_contig_894,TIGR00855
A_C_D_contig_18169,TIGR00855
A_C_D_contig_857,TIGR00855
A_C_D_contig_7563,TIGR00855
A_C_D_contig_3187,TIGR00855
A_C_D_contig_16416,TIGR00855
A_C_D_contig_336,TIGR00855
A_C_D_contig_337,TIGR00855
A_C_D_contig_5511,TIGR00855
A_C_D_contig_13059,TIGR00855
A_C_D_contig_511,TIGR00855
A_C_D_contig_1777,TIGR00855
A_C_D_contig_2775,TIGR00855
A_C_D_contig_4911,TIGR00855
A_C_D_contig_38451,TIGR00855
A_C_D_contig_7165,TIGR00855
A_C_D_contig_19686,TIGR00855
A_C_D_contig_10792,TIGR00855
A_C_D_contig_2103,TIGR00855
A_C_D_contig_4239,TIGR00855
A_C_D_contig_2776,TIGR00855
A_C_D_contig_32469,TIGR00855
A_C_D_contig_24753,TIGR00855
A_C_D_contig_519,TIGR00855
A_C_D_contig_1502,TIGR00855
A_C_D_contig_4837,TIGR00855
A_C_D_contig_38803,TIGR00855
A_C_D_contig_39969,TIGR00855
A_C_D_contig_3485,TIGR00855
A_C_D_contig_11120,TIGR00855
A_C_D_contig_6457,TIGR00855
A_C_D_contig_22916,TIGR00855
A_C_D_contig_19535,TIGR00855
A_C_D_contig_62878,TIGR00855
A_C_D_contig_80094,TIGR00855
A_C_D_contig_58018,TIGR00855
A_C_D_contig_24347,TIGR00855
A_C_D_contig_19113,TIGR00855
A_C_D_contig_26037,TIGR00855
A_C_D_contig_3142,TIGR00855
A_C_D_contig_2801,TIGR00855
A_C_D_contig_22787,TIGR00855
A_C_D_contig_14607,TIGR00855
A_C_D_contig_6263,TIGR00855
A_C_D_contig_21180,TIGR00855
A_C_D_contig_7737,TIGR00855
A_C_D_contig_83436,TIGR00855
A_C_D_contig_26004,TIGR00855
A_C_D_contig_68134,TIGR00855
A_C_D_contig_5633,TIGR00855
A_C_D_contig_4325,TIGR00855
A_C_D_contig_72234,TIGR00855
A_C_D_contig_48155,TIGR00855
A_C_D_contig_8392,TIGR00855
A_C_D_contig_34549,TIGR00855
A_C_D_contig_2041,TIGR00855
A_C_D_contig_70713,TIGR00855
A_C_D_contig_73833,TIGR00855
A_C_D_contig_11562,TIGR00855
A_C_D_contig_3837,TIGR00855
A_C_D_contig_67,TIGR00855
A_C_D_contig_71676,TIGR00855
A_C_D_contig_32902,TIGR00855
A_C_D_contig_22786,TIGR00855
A_C_D_contig_12617,TIGR00855
A_C_D_contig_41959,TIGR00855
A_C_D_contig_20950,TIGR00855
A_C_D_contig_13115,TIGR00855
A_C_D_contig_50624,TIGR00922
A_C_D_contig_13978,TIGR00922
A_C_D_contig_5511,TIGR00922
A_C_D_contig_7165,TIGR00922
A_C_D_contig_19686,TIGR00922
A_C_D_contig_857,TIGR00922
A_C_D_contig_4325,TIGR00922
A_C_D_contig_32134,TIGR00922
A_C_D_contig_18169,TIGR00922
A_C_D_contig_33005,TIGR00922
A_C_D_contig_26304,TIGR00922
A_C_D_contig_40670,TIGR00922
A_C_D_contig_18481,TIGR00922
A_C_D_contig_7563,TIGR00922
A_C_D_contig_9595,TIGR00922
A_C_D_contig_26004,TIGR00922
A_C_D_contig_13243,TIGR00922
A_C_D_contig_3187,TIGR00922
A_C_D_contig_27322,TIGR00922
A_C_D_contig_57903,TIGR00922
A_C_D_contig_30376,TIGR00922
A_C_D_contig_34825,TIGR00922
A_C_D_contig_64374,TIGR00922
A_C_D_contig_20727,TIGR00922
A_C_D_contig_34721,TIGR00922
A_C_D_contig_59975,TIGR00922
A_C_D_contig_337,TIGR00922
A_C_D_contig_12548,TIGR00922
A_C_D_contig_336,TIGR00922
A_C_D_contig_41264,TIGR00922
A_C_D_contig_33718,TIGR00922
A_C_D_contig_40714,TIGR00922
A_C_D_contig_23502,TIGR00922
A_C_D_contig_1598,TIGR00922
A_C_D_contig_2864,TIGR00922
A_C_D_contig_52506,TIGR00922
A_C_D_contig_32615,TIGR00922
A_C_D_contig_57388,TIGR00922
A_C_D_contig_5633,TIGR00922
A_C_D_contig_65546,TIGR00922
A_C_D_contig_26609,TIGR00922
A_C_D_contig_33614,TIGR00922
A_C_D_contig_16416,TIGR00922
A_C_D_contig_57549,TIGR00922
A_C_D_contig_1051,TIGR00922
A_C_D_contig_3837,TIGR00922
A_C_D_contig_59506,TIGR00922
A_C_D_contig_22787,TIGR00922
A_C_D_contig_36499,TIGR00922
A_C_D_contig_41876,TIGR00922
A_C_D_contig_5741,TIGR00922
A_C_D_contig_10792,TIGR00922
A_C_D_contig_67,TIGR00922
A_C_D_contig_34741,TIGR00922
A_C_D_contig_3857,TIGR00922
A_C_D_contig_3338,TIGR00922
A_C_D_contig_19309,TIGR00922
A_C_D_contig_11562,TIGR00922
A_C_D_contig_1394,TIGR00922
A_C_D_contig_27211,TIGR00922
A_C_D_contig_5810,TIGR00922
A_C_D_contig_23623,TIGR00922
A_C_D_contig_5809,TIGR00922
A_C_D_contig_1841,TIGR00922
A_C_D_contig_24380,TIGR00922
A_C_D_contig_50450,TIGR00922
A_C_D_contig_25704,TIGR00922
A_C_D_contig_40147,TIGR00922
A_C_D_contig_6263,TIGR00922
A_C_D_contig_43582,TIGR00922
A_C_D_contig_44355,TIGR00922
A_C_D_contig_24413,TIGR00922
A_C_D_contig_20143,TIGR00922
A_C_D_contig_11863,TIGR00922
A_C_D_contig_74435,TIGR00922
A_C_D_contig_31520,TIGR00922
A_C_D_contig_4322,TIGR00922
A_C_D_contig_9865,TIGR00922
A_C_D_contig_4204,TIGR00952
A_C_D_contig_3343,TIGR00952
A_C_D_contig_1025,TIGR00952
A_C_D_contig_22037,TIGR00952
A_C_D_contig_25134,TIGR00952
A_C_D_contig_64291,TIGR00952
A_C_D_contig_20325,TIGR00952
A_C_D_contig_8164,TIGR00952
A_C_D_contig_9249,TIGR00952
A_C_D_contig_28855,TIGR00952
A_C_D_contig_53848,TIGR00952
A_C_D_contig_43330,TIGR00952
A_C_D_contig_1070,TIGR00952
A_C_D_contig_21232,TIGR00952
A_C_D_contig_78767,TIGR00952
A_C_D_contig_22005,TIGR00952
A_C_D_contig_37411,TIGR00952
A_C_D_contig_17321,TIGR00952
A_C_D_contig_13230,TIGR00952
A_C_D_contig_9301,TIGR00952
A_C_D_contig_47489,TIGR00952
A_C_D_contig_28328,TIGR00952
A_C_D_contig_59681,TIGR00952
A_C_D_contig_8942,TIGR00952
A_C_D_contig_176,TIGR00952
A_C_D_contig_56447,TIGR00952
A_C_D_contig_34133,TIGR00952
A_C_D_contig_67022,TIGR00952
A_C_D_contig_16755,TIGR00952
A_C_D_contig_11148,TIGR00952
A_C_D_contig_41695,TIGR00952
A_C_D_contig_2255,TIGR00952
A_C_D_contig_8298,TIGR00952
A_C_D_contig_18571,TIGR00952
A_C_D_contig_66783,TIGR00952
A_C_D_contig_3854,TIGR00952
A_C_D_contig_2071,TIGR00952
A_C_D_contig_24869,TIGR00952
A_C_D_contig_7440,TIGR00952
A_C_D_contig_53117,TIGR00952
A_C_D_contig_47815,TIGR00952
A_C_D_contig_2632,TIGR00952
A_C_D_contig_81328,TIGR00952
A_C_D_contig_10210,TIGR00952
A_C_D_contig_34973,TIGR00952
A_C_D_contig_3927,TIGR00952
A_C_D_contig_8168,TIGR00952
A_C_D_contig_26020,TIGR00952
A_C_D_contig_432,TIGR00952
A_C_D_contig_21690,TIGR00952
A_C_D_contig_65200,TIGR00952
A_C_D_contig_21949,TIGR00952
A_C_D_contig_13229,TIGR00952
A_C_D_contig_38064,TIGR00952
A_C_D_contig_6230,TIGR00952
A_C_D_contig_10705,TIGR00952
A_C_D_contig_276,TIGR00952
A_C_D_contig_24551,TIGR00952
A_C_D_contig_70277,TIGR00952
A_C_D_contig_35869,TIGR00952
A_C_D_contig_19771,TIGR00952
A_C_D_contig_4073,TIGR00952
A_C_D_contig_2858,TIGR00952
A_C_D_contig_55344,TIGR00952
A_C_D_contig_27392,TIGR00952
A_C_D_contig_21266,TIGR00952
A_C_D_contig_34610,TIGR00952
A_C_D_contig_15487,TIGR00952
A_C_D_contig_8659,TIGR00952
A_C_D_contig_67915,TIGR00952
A_C_D_contig_31942,TIGR00952
A_C_D_contig_9134,TIGR00952
A_C_D_contig_3905,TIGR00952
A_C_D_contig_28130,TIGR00952
A_C_D_contig_4795,TIGR00952
A_C_D_contig_76143,TIGR00952
A_C_D_contig_12631,TIGR00952
A_C_D_contig_1398,TIGR00952
A_C_D_contig_71288,TIGR00952
A_C_D_contig_7778,TIGR00952
A_C_D_contig_70429,TIGR00952
A_C_D_contig_68095,TIGR00952
A_C_D_contig_53054,TIGR00952
A_C_D_contig_3105,TIGR00952
A_C_D_contig_71342,TIGR00952
A_C_D_contig_2849,TIGR00952
A_C_D_contig_69147,TIGR00952
A_C_D_contig_35721,TIGR00952
A_C_D_contig_21826,TIGR00952
A_C_D_contig_35114,TIGR00952
A_C_D_contig_12848,TIGR00952
A_C_D_contig_2928,TIGR00952
A_C_D_contig_17306,TIGR00952
A_C_D_contig_27382,TIGR00952
A_C_D_contig_25228,TIGR00952
A_C_D_contig_43501,TIGR00952
A_C_D_contig_2700,TIGR00952
A_C_D_contig_40170,TIGR00952
A_C_D_contig_55944,TIGR00952
A_C_D_contig_38579,TIGR00952
A_C_D_contig_9328,TIGR00952
A_C_D_contig_42875,TIGR00952
A_C_D_contig_16810,TIGR00952
A_C_D_contig_36354,TIGR00952
A_C_D_contig_77446,TIGR00952
A_C_D_contig_716,TIGR00952
A_C_D_contig_39945,TIGR00952
A_C_D_contig_25054,TIGR00952
A_C_D_contig_72695,TIGR00952
A_C_D_contig_66972,TIGR00952
A_C_D_contig_71768,TIGR00952
A_C_D_contig_36051,TIGR00959
A_C_D_contig_11264,TIGR00959
A_C_D_contig_35946,TIGR00959
A_C_D_contig_6735,TIGR00959
A_C_D_contig_11651,TIGR00959
A_C_D_contig_20588,TIGR00959
A_C_D_contig_19279,TIGR00959
A_C_D_contig_6156,TIGR00959
A_C_D_contig_2970,TIGR00959
A_C_D_contig_65458,TIGR00959
A_C_D_contig_14022,TIGR00959
A_C_D_contig_1297,TIGR00959
A_C_D_contig_447,TIGR00959
A_C_D_contig_60922,TIGR00959
A_C_D_contig_41269,TIGR00959
A_C_D_contig_44597,TIGR00959
A_C_D_contig_9657,TIGR00959
A_C_D_contig_17863,TIGR00959
A_C_D_contig_3632,TIGR00959
A_C_D_contig_45412,TIGR00959
A_C_D_contig_67109,TIGR00959
A_C_D_contig_6474,TIGR00963
A_C_D_contig_1630,TIGR00963
A_C_D_contig_27292,TIGR00963
A_C_D_contig_828,TIGR00963
A_C_D_contig_10182,TIGR00963
A_C_D_contig_23820,TIGR00963
A_C_D_contig_2276,TIGR00963
A_C_D_contig_6391,TIGR00963
A_C_D_contig_6389,TIGR00963
A_C_D_contig_31091,TIGR00963
A_C_D_contig_18,TIGR00963
A_C_D_contig_2019,TIGR00963
A_C_D_contig_1919,TIGR00963
A_C_D_contig_22150,TIGR00963
A_C_D_contig_20538,TIGR00963
A_C_D_contig_233,TIGR00963
A_C_D_contig_578,TIGR00963
A_C_D_contig_6672,TIGR00963
A_C_D_contig_313,TIGR00963
A_C_D_contig_8660,TIGR00963
A_C_D_contig_3393,TIGR00963
A_C_D_contig_1078,TIGR00963
A_C_D_contig_28137,TIGR00963
A_C_D_contig_30032,TIGR00963
A_C_D_contig_831,TIGR00963
A_C_D_contig_1220,TIGR00963
A_C_D_contig_37419,TIGR00963
A_C_D_contig_2489,TIGR00963
A_C_D_contig_26020,TIGR00963
A_C_D_contig_24520,TIGR00963
A_C_D_contig_13014,TIGR00963
A_C_D_contig_24761,TIGR00963
A_C_D_contig_6998,TIGR00963
A_C_D_contig_530,TIGR00963
A_C_D_contig_5788,TIGR00963
A_C_D_contig_1276,TIGR00963
A_C_D_contig_37584,TIGR00963
A_C_D_contig_5507,TIGR00963
A_C_D_contig_23516,TIGR00963
A_C_D_contig_31040,TIGR00963
A_C_D_contig_16258,TIGR00963
A_C_D_contig_9393,TIGR00963
A_C_D_contig_36478,TIGR00963
A_C_D_contig_45336,TIGR00963
A_C_D_contig_64741,TIGR00963
A_C_D_contig_27554,TIGR00963
A_C_D_contig_33550,TIGR00963
A_C_D_contig_959,TIGR00963
A_C_D_contig_7561,TIGR00963
A_C_D_contig_79419,TIGR00963
A_C_D_contig_76631,TIGR00963
A_C_D_contig_17652,TIGR00963
A_C_D_contig_3248,TIGR00963
A_C_D_contig_32823,TIGR00963
A_C_D_contig_6125,TIGR00963
A_C_D_contig_37391,TIGR00964
A_C_D_contig_3857,TIGR00964
A_C_D_contig_18169,TIGR00964
A_C_D_contig_22787,TIGR00964
A_C_D_contig_62674,TIGR00964
A_C_D_contig_5511,TIGR00964
A_C_D_contig_34825,TIGR00964
A_C_D_contig_7563,TIGR00964
A_C_D_contig_52506,TIGR00964
A_C_D_contig_40714,TIGR00964
A_C_D_contig_26609,TIGR00964
A_C_D_contig_2864,TIGR00964
A_C_D_contig_26304,TIGR00964
A_C_D_contig_33005,TIGR00964
A_C_D_contig_46337,TIGR00964
A_C_D_contig_67,TIGR00964
A_C_D_contig_77859,TIGR00964
A_C_D_contig_7165,TIGR00964
A_C_D_contig_24380,TIGR00964
A_C_D_contig_64139,TIGR00964
A_C_D_contig_40670,TIGR00964
A_C_D_contig_3187,TIGR00964
A_C_D_contig_1598,TIGR00964
A_C_D_contig_4325,TIGR00964
A_C_D_contig_12548,TIGR00964
A_C_D_contig_32134,TIGR00964
A_C_D_contig_74776,TIGR00964
A_C_D_contig_11562,TIGR00964
A_C_D_contig_34721,TIGR00964
A_C_D_contig_1841,TIGR00964
A_C_D_contig_13243,TIGR00964
A_C_D_contig_65546,TIGR00964
A_C_D_contig_3338,TIGR00964
A_C_D_contig_20143,TIGR00964
A_C_D_contig_27322,TIGR00964
A_C_D_contig_9865,TIGR00964
A_C_D_contig_857,TIGR00964
A_C_D_contig_26004,TIGR00964
A_C_D_contig_50450,TIGR00964
A_C_D_contig_33614,TIGR00964
A_C_D_contig_19686,TIGR00964
A_C_D_contig_20555,TIGR00964
A_C_D_contig_5741,TIGR00964
A_C_D_contig_3837,TIGR00964
A_C_D_contig_27211,TIGR00964
A_C_D_contig_19309,TIGR00964
A_C_D_contig_336,TIGR00964
A_C_D_contig_34741,TIGR00964
A_C_D_contig_28582,TIGR00964
A_C_D_contig_337,TIGR00964
A_C_D_contig_22709,TIGR00964
A_C_D_contig_23623,TIGR00964
A_C_D_contig_33718,TIGR00964
A_C_D_contig_5809,TIGR00964
A_C_D_contig_5810,TIGR00964
A_C_D_contig_23557,TIGR00964
A_C_D_contig_28030,TIGR00964
A_C_D_contig_4322,TIGR00964
A_C_D_contig_20727,TIGR00964
A_C_D_contig_44355,TIGR00964
A_C_D_contig_13978,TIGR00964
A_C_D_contig_6081,TIGR00964
A_C_D_contig_11863,TIGR00964
A_C_D_contig_17839,TIGR00967
A_C_D_contig_12560,TIGR00967
A_C_D_contig_8952,TIGR00967
A_C_D_contig_8951,TIGR00967
A_C_D_contig_14504,TIGR00967
A_C_D_contig_1806,TIGR00967
A_C_D_contig_14411,TIGR00967
A_C_D_contig_20096,TIGR00967
A_C_D_contig_6167,TIGR00967
A_C_D_contig_7026,TIGR00967
A_C_D_contig_54665,TIGR00967
A_C_D_contig_21046,TIGR00967
A_C_D_contig_7858,TIGR00967
A_C_D_contig_3838,TIGR00967
A_C_D_contig_8647,TIGR00967
A_C_D_contig_74379,TIGR00967
A_C_D_contig_30980,TIGR00967
A_C_D_contig_6899,TIGR00967
A_C_D_contig_469,TIGR00967
A_C_D_contig_9586,TIGR00967
A_C_D_contig_9717,TIGR00967
A_C_D_contig_16601,TIGR00967
A_C_D_contig_4491,TIGR00967
A_C_D_contig_2383,TIGR00967
A_C_D_contig_58146,TIGR00967
A_C_D_contig_11968,TIGR00967
A_C_D_contig_4837,TIGR00967
A_C_D_contig_4640,TIGR00967
A_C_D_contig_9272,TIGR00967
A_C_D_contig_511,TIGR00967
A_C_D_contig_1558,TIGR00967
A_C_D_contig_16864,TIGR00967
A_C_D_contig_6471,TIGR00967
A_C_D_contig_7056,TIGR00967
A_C_D_contig_35074,TIGR00967
A_C_D_contig_3449,TIGR00967
A_C_D_contig_48467,TIGR00967
A_C_D_contig_47425,TIGR00967
A_C_D_contig_7271,TIGR00967
A_C_D_contig_8474,TIGR00967
A_C_D_contig_10995,TIGR00967
A_C_D_contig_7745,TIGR00967
A_C_D_contig_4318,TIGR00967
A_C_D_contig_8534,TIGR00967
A_C_D_contig_16253,TIGR00967
A_C_D_contig_23744,TIGR00967
A_C_D_contig_6208,TIGR00967
A_C_D_contig_10888,TIGR00967
A_C_D_contig_1848,TIGR00967
A_C_D_contig_26824,TIGR00967
A_C_D_contig_3743,TIGR00967
A_C_D_contig_30717,TIGR00967
A_C_D_contig_29198,TIGR00967
A_C_D_contig_7544,TIGR00967
A_C_D_contig_10543,TIGR00967
A_C_D_contig_8660,TIGR00967
A_C_D_contig_7241,TIGR00967
A_C_D_contig_67103,TIGR00967
A_C_D_contig_38811,TIGR00967
A_C_D_contig_2939,TIGR00967
A_C_D_contig_1526,TIGR00967
A_C_D_contig_27091,TIGR00967
A_C_D_contig_14429,TIGR00967
A_C_D_contig_3974,TIGR00967
A_C_D_contig_3220,TIGR00967
A_C_D_contig_18705,TIGR00967
A_C_D_contig_60408,TIGR00967
A_C_D_contig_80848,TIGR00967
A_C_D_contig_12836,TIGR00967
A_C_D_contig_2491,TIGR00967
A_C_D_contig_9566,TIGR00967
A_C_D_contig_14753,TIGR00967
A_C_D_contig_139,TIGR00967
A_C_D_contig_71392,TIGR00967
A_C_D_contig_18249,TIGR00967
A_C_D_contig_920,TIGR00967
A_C_D_contig_57522,TIGR00967
A_C_D_contig_7817,TIGR00967
A_C_D_contig_31336,TIGR00967
A_C_D_contig_29781,TIGR00967
A_C_D_contig_49186,TIGR00967
A_C_D_contig_78141,TIGR00967
A_C_D_contig_70354,TIGR00967
A_C_D_contig_25545,TIGR00967
A_C_D_contig_19993,TIGR00967
A_C_D_contig_78382,TIGR00967
A_C_D_contig_9090,TIGR00967
A_C_D_contig_83518,TIGR00967
A_C_D_contig_372,TIGR00967
A_C_D_contig_41242,TIGR00967
A_C_D_contig_76374,TIGR00967
A_C_D_contig_16381,TIGR00967
A_C_D_contig_83660,TIGR00967
A_C_D_contig_25072,TIGR00967
A_C_D_contig_21561,TIGR00967
A_C_D_contig_81961,TIGR00967
A_C_D_contig_55058,TIGR00967
A_C_D_contig_6545,TIGR00967
A_C_D_contig_18825,TIGR00967
A_C_D_contig_27105,TIGR00967
A_C_D_contig_19260,TIGR00967
A_C_D_contig_18481,TIGR00981
A_C_D_contig_26823,TIGR00981
A_C_D_contig_858,TIGR00981
A_C_D_contig_4837,TIGR00981
A_C_D_contig_32610,TIGR00981
A_C_D_contig_12546,TIGR00981
A_C_D_contig_54971,TIGR00981
A_C_D_contig_12396,TIGR00981
A_C_D_contig_29532,TIGR00981
A_C_D_contig_7892,TIGR00981
A_C_D_contig_28087,TIGR00981
A_C_D_contig_3031,TIGR00981
A_C_D_contig_5758,TIGR00981
A_C_D_contig_14202,TIGR00981
A_C_D_contig_3838,TIGR00981
A_C_D_contig_7069,TIGR00981
A_C_D_contig_5842,TIGR00981
A_C_D_contig_894,TIGR00981
A_C_D_contig_39111,TIGR00981
A_C_D_contig_4261,TIGR00981
A_C_D_contig_3837,TIGR00981
A_C_D_contig_7026,TIGR00981
A_C_D_contig_3187,TIGR00981
A_C_D_contig_3753,TIGR00981
A_C_D_contig_26569,TIGR00981
A_C_D_contig_4517,TIGR00981
A_C_D_contig_16323,TIGR00981
A_C_D_contig_511,TIGR00981
A_C_D_contig_16416,TIGR00981
A_C_D_contig_285,TIGR00981
A_C_D_contig_28219,TIGR00981
A_C_D_contig_139,TIGR00981
A_C_D_contig_22129,TIGR00981
A_C_D_contig_3836,TIGR00981
A_C_D_contig_15848,TIGR00981
A_C_D_contig_37391,TIGR00981
A_C_D_contig_2483,TIGR00981
A_C_D_contig_33329,TIGR00981
A_C_D_contig_37612,TIGR00981
A_C_D_contig_3416,TIGR00981
A_C_D_contig_31221,TIGR00981
A_C_D_contig_37082,TIGR00981
A_C_D_contig_41124,TIGR00981
A_C_D_contig_5307,TIGR00981
A_C_D_contig_5266,TIGR00981
A_C_D_contig_5932,TIGR00981
A_C_D_contig_2195,TIGR00981
A_C_D_contig_1177,TIGR00981
A_C_D_contig_680,TIGR00981
A_C_D_contig_7745,TIGR00981
A_C_D_contig_7425,TIGR00981
A_C_D_contig_137,TIGR00981
A_C_D_contig_48099,TIGR00981
A_C_D_contig_6957,TIGR00981
A_C_D_contig_34220,TIGR00981
A_C_D_contig_6287,TIGR00981
A_C_D_contig_12116,TIGR00981
A_C_D_contig_8867,TIGR00981
A_C_D_contig_19158,TIGR00981
A_C_D_contig_78867,TIGR00981
A_C_D_contig_81241,TIGR00981
A_C_D_contig_38606,TIGR00981
A_C_D_contig_27839,TIGR00981
A_C_D_contig_2664,TIGR00981
A_C_D_contig_83543,TIGR00981
A_C_D_contig_1349,TIGR00981
A_C_D_contig_67380,TIGR00981
A_C_D_contig_1398,TIGR00981
A_C_D_contig_10822,TIGR00981
A_C_D_contig_15051,TIGR00981
A_C_D_contig_18042,TIGR00981
A_C_D_contig_64832,TIGR00981
A_C_D_contig_72861,TIGR00981
A_C_D_contig_57068,TIGR00981
A_C_D_contig_55718,TIGR00981
A_C_D_contig_16896,TIGR00981
A_C_D_contig_32598,TIGR00981
A_C_D_contig_8647,TIGR01009
A_C_D_contig_2901,TIGR01009
A_C_D_contig_30980,TIGR01009
A_C_D_contig_12560,TIGR01009
A_C_D_contig_7858,TIGR01009
A_C_D_contig_2851,TIGR01009
A_C_D_contig_3838,TIGR01009
A_C_D_contig_54665,TIGR01009
A_C_D_contig_4837,TIGR01009
A_C_D_contig_21415,TIGR01009
A_C_D_contig_20096,TIGR01009
A_C_D_contig_642,TIGR01009
A_C_D_contig_7577,TIGR01009
A_C_D_contig_1806,TIGR01009
A_C_D_contig_3031,TIGR01009
A_C_D_contig_469,TIGR01009
A_C_D_contig_80013,TIGR01009
A_C_D_contig_6899,TIGR01009
A_C_D_contig_7377,TIGR01009
A_C_D_contig_29807,TIGR01009
A_C_D_contig_16180,TIGR01009
A_C_D_contig_10113,TIGR01009
A_C_D_contig_4482,TIGR01009
A_C_D_contig_9090,TIGR01009
A_C_D_contig_2939,TIGR01009
A_C_D_contig_7026,TIGR01009
A_C_D_contig_19570,TIGR01009
A_C_D_contig_1373,TIGR01009
A_C_D_contig_8474,TIGR01009
A_C_D_contig_10724,TIGR01009
A_C_D_contig_65658,TIGR01009
A_C_D_contig_7613,TIGR01009
A_C_D_contig_285,TIGR01009
